url,tags,num_hashtags,emojis,num_special,num_excl_quest,text_all_clean,n_char,n_words,avg_len_words
0,0,1,0,0,0,i love how sharing and connected my family is sarcasm,44.0,10.0,4.4
0,1,3,0,0,2,yea great product if you want to lose all your data in a year and be forced to pay to restore it sarcasm hpsucks boycotthp,98.0,25.0,3.92
0,0,1,0,0,0,i didnt know that taking a selfie is being creative xd sarcastic,53.0,12.0,4.416666666666667
0,4,1,0,0,1,the one with the most money in the end wins sarcasm,41.0,11.0,3.727272727272727
0,0,1,0,0,1,is not it ironic that esurance had to film a tree being cut down and play it in reverse to illustrate saving trees,92.0,23.0,4.0
0,1,1,0,0,1,of course not who wants to be honest these days sarcasm,45.0,11.0,4.090909090909091
1,0,2,0,0,0,hey they wanted to worship him for being a suicide bomber fail irony,56.0,13.0,4.3076923076923075
0,0,1,0,0,0,when a man walter palmer murders an animal cecil lion we bay 4 his blood when an animal yakub murders men we demand mercy irony,103.0,25.0,4.12
0,1,1,0,1,0,i hate when i lock myself out then deliberately use racial slurs repeatedly because i dont think any1 can hear me sarcasm,100.0,22.0,4.545454545454546
0,0,1,0,0,0,oh deep blue sea you are fucking terriblebut yet i watch irony,51.0,12.0,4.25
0,1,1,0,0,0,my tweet was a sarcastic response to your sarcastic tweet sarcasm everywhere sarcasm,72.0,13.0,5.538461538461538
0,0,4,0,0,0,trump campaign spokesman mr trump speaks for mr trump and nobody but mr trump speaks for him irony politics funny donaldtrump,105.0,21.0,5.0
0,0,1,0,0,1,saw a girl had a tattoo of an anchor on her neck written above unsinkable i dont think she knows what an anchor does irony,98.0,25.0,3.92
0,0,1,0,0,0,i prayed for somethingi actually got what i prayed for but it came at a huge cost to me irony,74.0,20.0,3.7
0,0,2,2,0,0,trying to book a holiday is so stressful struggling here ffs ijustwanttorelax irony,71.0,13.0,5.461538461538462
0,0,1,0,0,0,gotta love impromptu meetings sarcasm,33.0,5.0,6.6
0,0,3,0,0,1,its funny but i like my women chunky but i hate the fact that i myself have gotten chunky lmfao irony bbw chunky,90.0,23.0,3.9130434782608696
0,5,1,1,0,1,este jimmy no wonder we won sarcasm,29.0,7.0,4.142857142857143
0,3,1,0,0,0,do they you twat irony,18.0,5.0,3.6
0,0,2,0,0,1,lets be honestiran is a bad idea lets give them weapons and then act completely surprised when they use them on us sarcasm nodeal,106.0,24.0,4.416666666666667
0,0,6,0,1,0,too bad hitler goering didnt have veto right regarding nuremberg trial sarcasm on 2days unsc mh17 disgrace ukraine putin,102.0,19.0,5.368421052631579
0,0,2,0,0,0,pretty sure adam goodes war dance was unaustralian i am also a moron sarcasm booing,69.0,15.0,4.6
0,0,1,1,0,1,weird thing is its a dvd of avis of lie to me no i cant make this stuff up ironic,62.0,20.0,3.1
0,0,3,0,1,0,thousand of tweets on yakubmemon at last terrorist will hang after 22yrs in jail on his birthday buy whats irony of democracyrising,110.0,22.0,5.0
0,0,1,0,0,0,boi ke chamche crying about producers nos irony,40.0,8.0,5.0
0,1,1,0,0,0,mental health practitiones are jailers anyway they have the powers to detain the innocent irony,81.0,15.0,5.4
0,1,1,0,0,0,funny thing i took a snapshot and was going to post it on herejust to see what response id get lol ironic,84.0,22.0,3.8181818181818183
0,1,1,0,0,1,we huh so mr peters is including himself in this statement mr peters has a soft heart i cant lol im sorry ironic,90.0,23.0,3.9130434782608696
0,0,1,0,0,0,apparently the bin laden plane hit a porsche its 911 all over again irony,60.0,14.0,4.285714285714286
0,0,1,0,2,1,the jewish guy who hated stabbed people at gay parade will go back to prison fully get to embrace his gay side irony at its best,103.0,26.0,3.9615384615384617
1,0,2,0,0,0,on becoming speakerbishop said the parliament was entitled to have dignity returned to it auspol irony,87.0,16.0,5.4375
0,0,2,0,0,0,all you fans waiting for ronda dont be sour and feel the powerrrrrrrrrrrrr coz its a new day yes it is sarcasm ufc190,95.0,23.0,4.130434782608695
0,1,1,0,0,0,irony i wonder if they will recognize it at their reunion,47.0,11.0,4.2727272727272725
0,1,1,0,0,0,my shoe made a trade with the orioles bringing back zach britton to me sarcasm,64.0,15.0,4.266666666666667
1,0,3,0,0,2,just in case irony cautious pleasedontsue,36.0,6.0,6.0
1,1,2,0,0,2,ahaha yes thats exactly why sarcasm offpoint with articles like this no wonder you disabled comments,85.0,16.0,5.3125
0,0,2,1,0,0,west ham in the europa league qualifiers through fair play have had 3 red cards plus bilic sent to the stands in 5 games irony europa,108.0,26.0,4.153846153846154
0,0,1,0,0,0,i forgot how much i love writing with a pen and paper typing is overrated irony,64.0,16.0,4.0
0,0,2,0,0,0,nrl we have actually had a match kick off somewhere close enough to on timethis is a feat of major proportions sarcasm,97.0,22.0,4.409090909090909
1,0,1,0,0,0,the persian subtitle of one of these screenshots reads hezbollah is our honor irony,70.0,14.0,5.0
0,1,1,0,0,0,good thing its not about hate sarcasm,31.0,7.0,4.428571428571429
1,0,1,0,0,1,22 guess the value meal isnt so valuable also no straw maybe is only now included with the meals irony,83.0,20.0,4.15
0,0,2,0,0,0,just got word from twitter that its nationalgirlfriendday evidently twitter has yet to inform my boyfriend the social media guy irony,113.0,21.0,5.380952380952381
0,1,1,0,0,0,makes perfect sense im sure there arent enough workers in fl to fill these jobs sarcasm,72.0,16.0,4.5
0,1,1,0,0,0,its probably cousins with the spider i found crawling around my room today ironic,68.0,14.0,4.857142857142857
1,0,1,0,1,0,tech has shifted our romantic relationships photoadvmts including pic texts of our bodies is intriguing irony,94.0,16.0,5.875
1,0,1,0,0,0,most people do irony,17.0,4.0,4.25
0,0,2,0,0,0,congrats bluejays u have the best pitcher in baseball david price 2 bad you have the worst pitcher too drew hutchison ironic,103.0,22.0,4.681818181818182
1,1,1,0,0,0,painting the bedroom if theres 2 things i love its painting and moving sarcasm,65.0,14.0,4.642857142857143
0,0,1,0,0,0,well i feel all cheered up sarcasm,28.0,7.0,4.0
1,0,4,0,0,0,good people dont vandalize ironic yourewelcome mbta greenline,54.0,8.0,6.75
0,0,1,1,0,0,he is so thrilled lol sarcasm,24.0,6.0,4.0
0,1,1,0,0,0,mullah omers death revelation made by an entity a spoiler who least contends for peace irony,77.0,16.0,4.8125
0,2,1,0,0,1,is this catching fireflies they also have a hunger games outfit for something like 150 irony,77.0,16.0,4.8125
0,1,3,0,1,1,well id be glad to stick around for the funny the sarcasm and the positivity youre still as cool as always,86.0,21.0,4.095238095238095
0,0,1,0,0,0,well this has been an exciting saturday night sarcasm,45.0,9.0,5.0
0,0,2,0,0,0,ironic how the lady wearing a blessed tshirt doesnt have a credit card with money on it ironic,77.0,18.0,4.277777777777778
0,0,4,0,0,0,i am shocked shocked that swagger once again lost to rusev who would have thought smackdown swaggervsrusev wwe sarcasm,100.0,19.0,5.2631578947368425
0,2,3,0,0,0,now this a shocker sarcasm freebrady gopatsgo,39.0,7.0,5.571428571428571
0,0,2,0,0,0,its almost poetic that im watching ant man while getting attacked by mosquitos ironic angry,77.0,15.0,5.133333333333334
0,1,1,0,0,0,or maybe hes actually talking about tunnels sarcasm,44.0,8.0,5.5
0,0,2,0,1,0,in my high school yearbook i listed the following pet peeves in my senior blurb beards burliness being cold irony ihatevermont,106.0,21.0,5.0476190476190474
0,0,1,0,0,0,its 9 oclock and im having a fucking wonderful day sarcasm,48.0,11.0,4.363636363636363
0,2,2,0,0,2,lol white people and their endangered animals amirite hunters provide them with income hakunamatata sarcasm,93.0,15.0,6.2
0,0,1,0,1,0,1 a kid wearing an andrew luck shirt a patriots hat irony,46.0,12.0,3.8333333333333335
0,0,1,0,0,0,im glad nobody can read minds sarcasm,31.0,7.0,4.428571428571429
0,2,2,1,0,1,haha why would you tag me lol idontdothis sarcasm,41.0,9.0,4.555555555555555
0,0,2,0,0,1,wow the heart of the sfgiants order is really putting up a fight here to answer that 4 run bottom of the 2nd sarcasm,93.0,24.0,3.875
0,0,2,0,0,0,standing outside the bank of england and bank robber by the clash comes on via shuffle oh the irony irony fuckthesystem,99.0,21.0,4.714285714285714
0,2,1,0,0,0,bummer some parents are so bad about that type of thing i had to beg my sis to take pictures of her kids irony,87.0,24.0,3.625
0,0,1,0,0,0,a slut calling someone else a slut irony,33.0,8.0,4.125
0,0,1,0,0,0,a man who can drive safely while kissing a pretty girl is just not giving the kiss the attention that it deserves albert einstein irony,111.0,25.0,4.44
0,0,1,2,5,0,looks like meek mill was the one who needed the ghost writer lol ironic drake meek,67.0,16.0,4.1875
1,0,1,0,0,0,look forward to failing apparently thats the new cool sarcasm,52.0,10.0,5.2
0,1,1,0,0,2,did you forget the sarcasm on that tweet or haha,39.0,10.0,3.9
0,0,1,0,1,0,she fell for your personality left you for the same thing ironic,53.0,12.0,4.416666666666667
0,1,2,0,0,0,bravo to the manhattan for being the only store with plungers for the customers to use nooneusesthese sarcasm,92.0,18.0,5.111111111111111
0,2,1,0,0,1,if youre humiliated why announce fired you im sure youll get on answering my tweet real fast sarcasm,83.0,18.0,4.611111111111111
1,0,4,0,0,1,nyc overrun by lawlessness our candidate 4 mayor in 2017 paul kersey tongueincheek centralpark sarcasm,88.0,15.0,5.866666666666666
0,4,3,0,0,0,i am shocked shocked did i say that i am shocked irony satire shocked,56.0,14.0,4.0
0,2,2,0,0,0,yup definitely a catch clearly hes controllin the ball all the way to the ground sarcasm dallassucks,84.0,17.0,4.9411764705882355
0,0,1,0,0,1,get into europe under the fair play rules in each round now we have had a player sent off ironic,77.0,20.0,3.85
0,1,2,0,0,0,he should have tried for the trifecta sarcasm tishabavwasonlylastweek,61.0,9.0,6.777777777777778
1,1,3,0,0,1,half a game at mostat least it didnt compromise integrity of the game sarcasm 143mph idiot,75.0,16.0,4.6875
1,0,1,0,1,1,on private server hillary does it have to be secure huma non secure irony,60.0,14.0,4.285714285714286
0,4,3,0,0,0,makesmesmile beinglectured2bypeoplewhojoined labour 5minsago from greens irony,72.0,7.0,10.285714285714286
0,0,3,0,0,1,when people tweet certain things and you cant help feeling theyve done exactly the same thing to you ironic hypocrites boredofit,108.0,21.0,5.142857142857143
0,0,3,0,0,1,sometimes the more you resist whats good for you the more it hurts but do you know whats good for you catch22 irony noyorole,101.0,24.0,4.208333333333333
1,0,8,0,1,1,199 sat aug 1 sun aug 2 only etsy sarcasm sarcastic saturday love smile happy summer,69.0,16.0,4.3125
0,0,1,1,0,0,working alone is fun sarcasm,24.0,5.0,4.8
0,0,1,0,0,0,what a great night sarcasm,22.0,5.0,4.4
1,1,4,0,0,0,u2 bring back the irony via popculture pop kitsch,41.0,9.0,4.555555555555555
1,1,1,0,0,2,modi touching feet of skullcap wearing mapdid he change after reading ur article sarcasm,75.0,14.0,5.357142857142857
0,1,1,0,0,0,but im not bitter or anything sarcasm lol,34.0,8.0,4.25
0,1,1,0,0,0,s customer service is phenomenal sarcasm,35.0,6.0,5.833333333333333
0,0,1,0,0,1,how do you americanize an african name ironic,38.0,8.0,4.75
0,2,1,0,0,0,planet of the apes style genius sarcasm,33.0,7.0,4.714285714285714
0,0,1,0,0,0,sliced my thumb open trying to open a box of knives irony,46.0,12.0,3.8333333333333335
1,0,1,0,0,0,another greatest achievement of dprk sarcasm,39.0,6.0,6.5
1,1,1,0,0,0,tom hayes taken to prison in a van owned by a company that repaid 69m for tagging dead people irony,80.0,20.0,4.0
0,0,1,0,0,0,in kazakhstan we practice feardriven development where bad coder is yelled at until it becomes good sarcasm,91.0,17.0,5.352941176470588
0,2,1,0,0,0,i always wonder how much and hate it when i hit the bottle and twitter at the same time so much sarcasm,82.0,22.0,3.727272727272727
1,0,1,0,0,0,hope they dont shoot back that will make them terrible people sarcasm,58.0,12.0,4.833333333333333
0,0,1,0,0,1,train accident is such a sad news were they bullet trains by any chance irony,63.0,15.0,4.2
0,1,1,0,0,0,youre really not helping sarcasm,28.0,5.0,5.6
0,0,1,0,0,0,i would love someone from the snp to do an unofficial biography of david torrance irony,72.0,16.0,4.5
1,0,1,2,0,1,who didnt irony,13.0,3.0,4.333333333333333
0,1,1,0,0,0,oh god im nearly crying from laughter just third hand rememberingdidnt do irony so my perfect world he thoughtcompliment,102.0,19.0,5.368421052631579
0,2,2,0,0,1,and zuma will know us better omgwho were we kind to to deserve julius malema sarcasm malematrial,80.0,17.0,4.705882352941177
0,1,1,0,0,0,and antivaxxers still wont take it because ebola is a harmless childhood illness sarcasm,75.0,14.0,5.357142857142857
0,0,2,0,0,0,the dudes who think that abs look manly on a girl are typically the ones that dont have any irony sorrynotsorry,91.0,21.0,4.333333333333333
0,0,2,0,0,0,sac bunts are so great indians sarcasm stupid baseball,46.0,9.0,5.111111111111111
1,0,2,0,0,1,in malaysia you can say those are donations 1malaysiaboleh now everyone can receive donations sarcasm,87.0,15.0,5.8
0,0,1,0,0,1,stenhouse wrecks surely it cant be sarcasm,36.0,7.0,5.142857142857143
0,3,4,0,0,1,just played a song right after a song on a drake station ironic toofunny drakevsmeek whosesideyouonspotify,91.0,16.0,5.6875
0,0,1,0,0,0,all the people brutally killing animals its a shame somebody didnt shoot a harpoon through their own mothers isnt it irony,102.0,21.0,4.857142857142857
1,0,1,0,0,0,the irony of the labor herald advertising for volunteer staff,52.0,10.0,5.2
1,0,3,0,0,0,i forgot that shelli and clay were both hoh last week sarcasm bb17 maybeyoushouldbelookingatvanessadumbass,93.0,14.0,6.642857142857143
0,1,1,0,0,1,but they are the ultimate otp sarcasm,31.0,7.0,4.428571428571429
0,0,1,0,0,0,it really is true 808 heart break ironic,33.0,8.0,4.125
0,0,2,0,0,0,my goal in life is to find an anytime fitness with a closed sign anytimefitness irony,70.0,16.0,4.375
1,0,1,0,0,0,i lost many close friend because of twitter irony,41.0,9.0,4.555555555555555
0,0,7,0,0,0,all you need in this life is ignorance and confidence and then success is sure mark twain irony frustrated quotes,94.0,20.0,4.7
0,0,1,0,0,0,i have to say to my mum that im gonna get the tattoo on thursdayshe will be so happy sarcasm,73.0,20.0,3.65
1,0,2,0,1,0,first of 2 loads at our lovely recycling facility my weekly tradition of fun relaxation sarcasm llbgc,85.0,17.0,5.0
0,1,2,0,0,1,wow so the trip was super boring then sarcasm rtwchat,44.0,10.0,4.4
0,0,4,0,0,0,this ddos is just a promo for mrrobot valve must be a subcorp of evilcorp watch it on usa wednesdays 109 c sarcasm kappa ti5,100.0,25.0,4.0
0,0,4,0,0,0,heard elsewhere in india sarcasm is like electricity half the country doesnt get it india humour sarcasm indians,95.0,18.0,5.277777777777778
1,1,1,0,0,0,but seohyun ask us to sleep early hahaha sarcastic,42.0,9.0,4.666666666666667
0,0,2,0,0,0,i think brendan is going to start with me up front against stoke hes an inspirational mentor guide me oh wise one lfc sarcasm,102.0,24.0,4.25
0,0,3,0,0,0,one you can easily quote wise men and people will appreciate it however one just quote quran and muhammad and people get offended irony,112.0,24.0,4.666666666666667
